MT	76	0.03
MT	75	0.03
MT	74	0.04
MT	73	0.04
MT	72	0.04
MT	71	0.04
MT	70	0.05
MT	69	0.05
MT	68	0.05
MT	67	0.05
MT	66	0.05
MT	65	0.06
MT	64	0.06
MT	63	0.06
MT	62	0.06
MT	61	0.07
MT	60	0.07
MT	59	0.07
MT	58	0.07
MT	57	0.08
MT	56	0.08
MT	55	0.09
MT	54	0.09
MT	53	0.09
MT	52	0.10
MT	51	0.10
MT	50	0.10
MT	49	0.11
MT	48	0.11
MT	47	0.11
MT	46	0.11
MT	45	0.12
MT	44	0.12
MT	43	0.12
MT	42	0.12
MT	41	0.13
MT	40	0.13
MT	39	0.13
MT	38	0.13
MT	37	0.13
MT	36	0.13
MT	35	0.13
MT	34	0.13
MT	33	0.14
MT	32	0.14
MT	31	0.14
MT	30	0.14
MT	29	0.14
MT	28	0.14
MT	27	0.14
MT	26	0.14
MT	25	0.14
MT	24	0.14
MT	23	0.14
MT	22	0.14
MT	21	0.14
MT	20	0.14
MT	19	0.14
MT	18	0.14
MT	17	0.14
MT	16	0.14
MT	15	0.14
MT	14	0.14
MT	13	0.14
MT	12	0.14
MT	11	0.14
MT	10	0.15
MT	9	0.15
MT	8	0.16
MT	7	0.18
MT	6	0.22
MT	5	0.29
MT	4	0.39
MT	3	0.51
MT	2	0.62
MT	1	0.76
MT	0	1.00
X	1	0.00
X	0	1.00
Y	1	0.00
Y	0	1.00
KI270728.1	1	0.00
KI270728.1	0	1.00
KI270727.1	0	1.00
KI270442.1	1	0.00
KI270442.1	0	1.00
KI270743.1	0	1.00
GL000008.2	1	0.00
GL000008.2	0	1.00
GL000009.2	1	0.01
GL000009.2	0	1.00
GL000194.1	1	0.00
GL000194.1	0	1.00
KI270742.1	1	0.00
KI270742.1	0	1.00
GL000205.2	2	0.00
GL000205.2	1	0.00
GL000205.2	0	1.00
GL000195.1	1	0.00
GL000195.1	0	1.00
KI270736.1	0	1.00
KI270733.1	292	0.00
KI270733.1	291	0.00
KI270733.1	290	0.00
KI270733.1	289	0.00
KI270733.1	288	0.00
KI270733.1	287	0.00
KI270733.1	286	0.00
KI270733.1	285	0.00
KI270733.1	284	0.00
KI270733.1	283	0.00
KI270733.1	282	0.00
KI270733.1	281	0.00
KI270733.1	280	0.00
KI270733.1	279	0.00
KI270733.1	278	0.00
KI270733.1	277	0.00
KI270733.1	276	0.00
KI270733.1	275	0.00
KI270733.1	274	0.00
KI270733.1	273	0.00
KI270733.1	272	0.00
KI270733.1	271	0.00
KI270733.1	270	0.00
KI270733.1	269	0.00
KI270733.1	268	0.00
KI270733.1	267	0.00
KI270733.1	266	0.00
KI270733.1	265	0.00
KI270733.1	264	0.00
KI270733.1	263	0.00
KI270733.1	262	0.00
KI270733.1	261	0.00
KI270733.1	260	0.00
KI270733.1	259	0.00
KI270733.1	258	0.00
KI270733.1	257	0.00
KI270733.1	256	0.00
KI270733.1	255	0.00
KI270733.1	254	0.00
KI270733.1	253	0.00
KI270733.1	252	0.00
KI270733.1	251	0.00
KI270733.1	250	0.00
KI270733.1	249	0.00
KI270733.1	248	0.00
KI270733.1	247	0.00
KI270733.1	246	0.00
KI270733.1	245	0.00
KI270733.1	244	0.00
KI270733.1	243	0.00
KI270733.1	242	0.00
KI270733.1	241	0.00
KI270733.1	240	0.00
KI270733.1	239	0.00
KI270733.1	238	0.00
KI270733.1	237	0.00
KI270733.1	236	0.00
KI270733.1	235	0.00
KI270733.1	234	0.00
KI270733.1	233	0.00
KI270733.1	232	0.00
KI270733.1	231	0.00
KI270733.1	230	0.00
KI270733.1	229	0.00
KI270733.1	228	0.00
KI270733.1	227	0.00
KI270733.1	226	0.00
KI270733.1	225	0.00
KI270733.1	224	0.00
KI270733.1	223	0.00
KI270733.1	222	0.00
KI270733.1	221	0.00
KI270733.1	220	0.00
KI270733.1	219	0.00
KI270733.1	218	0.00
KI270733.1	217	0.00
KI270733.1	216	0.00
KI270733.1	215	0.00
KI270733.1	214	0.00
KI270733.1	213	0.00
KI270733.1	212	0.00
KI270733.1	211	0.00
KI270733.1	210	0.00
KI270733.1	209	0.00
KI270733.1	208	0.00
KI270733.1	207	0.00
KI270733.1	206	0.00
KI270733.1	205	0.00
KI270733.1	204	0.00
KI270733.1	203	0.00
KI270733.1	202	0.01
KI270733.1	201	0.01
KI270733.1	200	0.01
KI270733.1	199	0.01
KI270733.1	198	0.01
KI270733.1	197	0.01
KI270733.1	196	0.01
KI270733.1	195	0.01
KI270733.1	194	0.01
KI270733.1	193	0.01
KI270733.1	192	0.01
KI270733.1	191	0.01
KI270733.1	190	0.01
KI270733.1	189	0.01
KI270733.1	188	0.01
KI270733.1	187	0.01
KI270733.1	186	0.01
KI270733.1	185	0.01
KI270733.1	184	0.01
KI270733.1	183	0.01
KI270733.1	182	0.01
KI270733.1	181	0.01
KI270733.1	180	0.01
KI270733.1	179	0.01
KI270733.1	178	0.01
KI270733.1	177	0.01
KI270733.1	176	0.01
KI270733.1	175	0.01
KI270733.1	174	0.01
KI270733.1	173	0.01
KI270733.1	172	0.01
KI270733.1	171	0.01
KI270733.1	170	0.01
KI270733.1	169	0.01
KI270733.1	168	0.01
KI270733.1	167	0.01
KI270733.1	166	0.01
KI270733.1	165	0.01
KI270733.1	164	0.01
KI270733.1	163	0.01
KI270733.1	162	0.01
KI270733.1	161	0.01
KI270733.1	160	0.01
KI270733.1	159	0.01
KI270733.1	158	0.01
KI270733.1	157	0.01
KI270733.1	156	0.01
KI270733.1	155	0.01
KI270733.1	154	0.01
KI270733.1	153	0.01
KI270733.1	152	0.01
KI270733.1	151	0.02
KI270733.1	150	0.02
KI270733.1	149	0.02
KI270733.1	148	0.02
KI270733.1	147	0.02
KI270733.1	146	0.02
KI270733.1	145	0.02
KI270733.1	144	0.02
KI270733.1	143	0.02
KI270733.1	142	0.02
KI270733.1	141	0.02
KI270733.1	140	0.02
KI270733.1	139	0.02
KI270733.1	138	0.02
KI270733.1	137	0.02
KI270733.1	136	0.02
KI270733.1	135	0.02
KI270733.1	134	0.02
KI270733.1	133	0.02
KI270733.1	132	0.02
KI270733.1	131	0.02
KI270733.1	130	0.02
KI270733.1	129	0.02
KI270733.1	128	0.02
KI270733.1	127	0.02
KI270733.1	126	0.02
KI270733.1	125	0.02
KI270733.1	124	0.02
KI270733.1	123	0.02
KI270733.1	122	0.02
KI270733.1	121	0.02
KI270733.1	120	0.02
KI270733.1	119	0.02
KI270733.1	118	0.02
KI270733.1	117	0.03
KI270733.1	116	0.03
KI270733.1	115	0.03
KI270733.1	114	0.03
KI270733.1	113	0.03
KI270733.1	112	0.03
KI270733.1	111	0.03
KI270733.1	110	0.03
KI270733.1	109	0.03
KI270733.1	108	0.03
KI270733.1	107	0.03
KI270733.1	106	0.03
KI270733.1	105	0.03
KI270733.1	104	0.03
KI270733.1	103	0.03
KI270733.1	102	0.03
KI270733.1	101	0.03
KI270733.1	100	0.03
KI270733.1	99	0.03
KI270733.1	98	0.03
KI270733.1	97	0.03
KI270733.1	96	0.03
KI270733.1	95	0.04
KI270733.1	94	0.04
KI270733.1	93	0.04
KI270733.1	92	0.04
KI270733.1	91	0.04
KI270733.1	90	0.04
KI270733.1	89	0.04
KI270733.1	88	0.04
KI270733.1	87	0.04
KI270733.1	86	0.04
KI270733.1	85	0.04
KI270733.1	84	0.04
KI270733.1	83	0.04
KI270733.1	82	0.04
KI270733.1	81	0.04
KI270733.1	80	0.04
KI270733.1	79	0.04
KI270733.1	78	0.04
KI270733.1	77	0.04
KI270733.1	76	0.04
KI270733.1	75	0.04
KI270733.1	74	0.04
KI270733.1	73	0.04
KI270733.1	72	0.04
KI270733.1	71	0.04
KI270733.1	70	0.04
KI270733.1	69	0.04
KI270733.1	68	0.04
KI270733.1	67	0.04
KI270733.1	66	0.04
KI270733.1	65	0.04
KI270733.1	64	0.04
KI270733.1	63	0.04
KI270733.1	62	0.04
KI270733.1	61	0.04
KI270733.1	60	0.04
KI270733.1	59	0.04
KI270733.1	58	0.04
KI270733.1	57	0.04
KI270733.1	56	0.04
KI270733.1	55	0.04
KI270733.1	54	0.04
KI270733.1	53	0.04
KI270733.1	52	0.05
KI270733.1	51	0.05
KI270733.1	50	0.05
KI270733.1	49	0.05
KI270733.1	48	0.05
KI270733.1	47	0.05
KI270733.1	46	0.05
KI270733.1	45	0.05
KI270733.1	44	0.05
KI270733.1	43	0.05
KI270733.1	42	0.05
KI270733.1	41	0.05
KI270733.1	40	0.05
KI270733.1	39	0.05
KI270733.1	38	0.05
KI270733.1	37	0.05
KI270733.1	36	0.05
KI270733.1	35	0.05
KI270733.1	34	0.05
KI270733.1	33	0.05
KI270733.1	32	0.05
KI270733.1	31	0.05
KI270733.1	30	0.05
KI270733.1	29	0.05
KI270733.1	28	0.05
KI270733.1	27	0.05
KI270733.1	26	0.05
KI270733.1	25	0.05
KI270733.1	24	0.05
KI270733.1	23	0.05
KI270733.1	22	0.05
KI270733.1	21	0.05
KI270733.1	20	0.05
KI270733.1	19	0.05
KI270733.1	18	0.05
KI270733.1	17	0.05
KI270733.1	16	0.05
KI270733.1	15	0.05
KI270733.1	14	0.05
KI270733.1	13	0.05
KI270733.1	12	0.05
KI270733.1	11	0.06
KI270733.1	10	0.06
KI270733.1	9	0.06
KI270733.1	8	0.06
KI270733.1	7	0.06
KI270733.1	6	0.06
KI270733.1	5	0.06
KI270733.1	4	0.07
KI270733.1	3	0.07
KI270733.1	2	0.08
KI270733.1	1	0.10
KI270733.1	0	1.00
GL000219.1	0	1.00
KI270719.1	0	1.00
KI270706.1	1	0.01
KI270706.1	0	1.00
KI270744.1	1	0.00
KI270744.1	0	1.00
GL000220.1	234	0.00
GL000220.1	233	0.00
GL000220.1	232	0.00
GL000220.1	231	0.00
GL000220.1	230	0.00
GL000220.1	229	0.00
GL000220.1	228	0.00
GL000220.1	227	0.00
GL000220.1	226	0.00
GL000220.1	225	0.00
GL000220.1	224	0.00
GL000220.1	223	0.00
GL000220.1	222	0.00
GL000220.1	221	0.00
GL000220.1	220	0.00
GL000220.1	219	0.00
GL000220.1	218	0.00
GL000220.1	217	0.00
GL000220.1	216	0.00
GL000220.1	215	0.00
GL000220.1	214	0.00
GL000220.1	213	0.00
GL000220.1	212	0.00
GL000220.1	211	0.00
GL000220.1	210	0.00
GL000220.1	209	0.00
GL000220.1	208	0.00
GL000220.1	207	0.00
GL000220.1	206	0.00
GL000220.1	205	0.00
GL000220.1	204	0.00
GL000220.1	203	0.00
GL000220.1	202	0.00
GL000220.1	201	0.00
GL000220.1	200	0.00
GL000220.1	199	0.00
GL000220.1	198	0.00
GL000220.1	197	0.00
GL000220.1	196	0.00
GL000220.1	195	0.00
GL000220.1	194	0.00
GL000220.1	193	0.00
GL000220.1	192	0.00
GL000220.1	191	0.00
GL000220.1	190	0.00
GL000220.1	189	0.00
GL000220.1	188	0.00
GL000220.1	187	0.00
GL000220.1	186	0.00
GL000220.1	185	0.00
GL000220.1	184	0.00
GL000220.1	183	0.00
GL000220.1	182	0.00
GL000220.1	181	0.01
GL000220.1	180	0.01
GL000220.1	179	0.01
GL000220.1	178	0.01
GL000220.1	177	0.01
GL000220.1	176	0.01
GL000220.1	175	0.01
GL000220.1	174	0.01
GL000220.1	173	0.01
GL000220.1	172	0.01
GL000220.1	171	0.01
GL000220.1	170	0.01
GL000220.1	169	0.01
GL000220.1	168	0.01
GL000220.1	167	0.01
GL000220.1	166	0.01
GL000220.1	165	0.01
GL000220.1	164	0.01
GL000220.1	163	0.01
GL000220.1	162	0.01
GL000220.1	161	0.01
GL000220.1	160	0.01
GL000220.1	159	0.01
GL000220.1	158	0.01
GL000220.1	157	0.01
GL000220.1	156	0.01
GL000220.1	155	0.01
GL000220.1	154	0.01
GL000220.1	153	0.01
GL000220.1	152	0.01
GL000220.1	151	0.01
GL000220.1	150	0.01
GL000220.1	149	0.01
GL000220.1	148	0.01
GL000220.1	147	0.01
GL000220.1	146	0.01
GL000220.1	145	0.01
GL000220.1	144	0.01
GL000220.1	143	0.01
GL000220.1	142	0.01
GL000220.1	141	0.01
GL000220.1	140	0.01
GL000220.1	139	0.01
GL000220.1	138	0.01
GL000220.1	137	0.01
GL000220.1	136	0.01
GL000220.1	135	0.01
GL000220.1	134	0.01
GL000220.1	133	0.02
GL000220.1	132	0.02
GL000220.1	131	0.02
GL000220.1	130	0.02
GL000220.1	129	0.02
GL000220.1	128	0.02
GL000220.1	127	0.02
GL000220.1	126	0.02
GL000220.1	125	0.02
GL000220.1	124	0.02
GL000220.1	123	0.02
GL000220.1	122	0.02
GL000220.1	121	0.02
GL000220.1	120	0.02
GL000220.1	119	0.02
GL000220.1	118	0.02
GL000220.1	117	0.02
GL000220.1	116	0.02
GL000220.1	115	0.02
GL000220.1	114	0.02
GL000220.1	113	0.02
GL000220.1	112	0.02
GL000220.1	111	0.02
GL000220.1	110	0.02
GL000220.1	109	0.02
GL000220.1	108	0.03
GL000220.1	107	0.03
GL000220.1	106	0.03
GL000220.1	105	0.03
GL000220.1	104	0.03
GL000220.1	103	0.03
GL000220.1	102	0.03
GL000220.1	101	0.03
GL000220.1	100	0.03
GL000220.1	99	0.03
GL000220.1	98	0.03
GL000220.1	97	0.03
GL000220.1	96	0.03
GL000220.1	95	0.03
GL000220.1	94	0.03
GL000220.1	93	0.03
GL000220.1	92	0.03
GL000220.1	91	0.03
GL000220.1	90	0.04
GL000220.1	89	0.04
GL000220.1	88	0.04
GL000220.1	87	0.04
GL000220.1	86	0.04
GL000220.1	85	0.04
GL000220.1	84	0.04
GL000220.1	83	0.04
GL000220.1	82	0.04
GL000220.1	81	0.04
GL000220.1	80	0.04
GL000220.1	79	0.04
GL000220.1	78	0.04
GL000220.1	77	0.04
GL000220.1	76	0.04
GL000220.1	75	0.04
GL000220.1	74	0.04
GL000220.1	73	0.04
GL000220.1	72	0.04
GL000220.1	71	0.04
GL000220.1	70	0.04
GL000220.1	69	0.04
GL000220.1	68	0.04
GL000220.1	67	0.04
GL000220.1	66	0.04
GL000220.1	65	0.05
GL000220.1	64	0.05
GL000220.1	63	0.05
GL000220.1	62	0.05
GL000220.1	61	0.05
GL000220.1	60	0.05
GL000220.1	59	0.05
GL000220.1	58	0.05
GL000220.1	57	0.05
GL000220.1	56	0.05
GL000220.1	55	0.05
GL000220.1	54	0.05
GL000220.1	53	0.05
GL000220.1	52	0.05
GL000220.1	51	0.05
GL000220.1	50	0.05
GL000220.1	49	0.05
GL000220.1	48	0.05
GL000220.1	47	0.05
GL000220.1	46	0.05
GL000220.1	45	0.05
GL000220.1	44	0.05
GL000220.1	43	0.05
GL000220.1	42	0.05
GL000220.1	41	0.05
GL000220.1	40	0.05
GL000220.1	39	0.05
GL000220.1	38	0.05
GL000220.1	37	0.05
GL000220.1	36	0.05
GL000220.1	35	0.05
GL000220.1	34	0.05
GL000220.1	33	0.05
GL000220.1	32	0.06
GL000220.1	31	0.06
GL000220.1	30	0.06
GL000220.1	29	0.06
GL000220.1	28	0.06
GL000220.1	27	0.06
GL000220.1	26	0.06
GL000220.1	25	0.06
GL000220.1	24	0.06
GL000220.1	23	0.06
GL000220.1	22	0.06
GL000220.1	21	0.06
GL000220.1	20	0.06
GL000220.1	19	0.06
GL000220.1	18	0.06
GL000220.1	17	0.06
GL000220.1	16	0.06
GL000220.1	15	0.06
GL000220.1	14	0.06
GL000220.1	13	0.06
GL000220.1	12	0.06
GL000220.1	11	0.06
GL000220.1	10	0.06
GL000220.1	9	0.06
GL000220.1	8	0.06
GL000220.1	7	0.07
GL000220.1	6	0.07
GL000220.1	5	0.07
GL000220.1	4	0.07
GL000220.1	3	0.08
GL000220.1	2	0.09
GL000220.1	1	0.11
GL000220.1	0	1.00
GL000218.1	1	0.00
GL000218.1	0	1.00
GL000221.1	0	1.00
KI270731.1	0	1.00
KI270751.1	0	1.00
GL000214.1	0	1.00
KI270435.1	2	0.00
KI270435.1	1	0.01
KI270435.1	0	1.00
GL000208.1	0	1.00
KI270746.1	0	1.00
KI270745.1	1	0.01
KI270745.1	0	1.00
KI270720.1	1	0.01
KI270720.1	0	1.00
KI270718.1	0	1.00
KI270579.1	0	1.00
KI270581.1	1	0.02
KI270581.1	0	1.00
KI270582.1	0	1.00
KI270467.1	4	0.01
KI270467.1	3	0.01
KI270467.1	2	0.16
KI270467.1	1	0.38
KI270467.1	0	1.00
KI270333.1	0	1.00
KI270466.1	1	0.15
KI270466.1	0	1.00
total	2	0.00
total	1	0.00
total	0	1.00
